@RELATION power-spectrum

@ATTRIBUTE alpha_Ch1 NUMERIC
@ATTRIBUTE alpha_Ch2 NUMERIC
@ATTRIBUTE alpha_Ch2 NUMERIC
@ATTRIBUTE alpha_Ch2 NUMERIC
@ATTRIBUTE beta_Ch1 NUMERIC
@ATTRIBUTE beta_Ch2 NUMERIC
@ATTRIBUTE beta_Ch3 NUMERIC
@ATTRIBUTE beta_Ch4 NUMERIC
@ATTRIBUTE delta_Ch1 NUMERIC
@ATTRIBUTE delta_Ch2 NUMERIC
@ATTRIBUTE delta_Ch3 NUMERIC
@ATTRIBUTE delta_Ch4 NUMERIC
@ATTRIBUTE gamma_Ch1 NUMERIC
@ATTRIBUTE gamma_Ch2 NUMERIC
@ATTRIBUTE gamma_Ch3 NUMERIC
@ATTRIBUTE gamma_Ch3 NUMERIC
@ATTRIBUTE theta_Ch1 NUMERIC
@ATTRIBUTE theta_Ch2 NUMERIC
@ATTRIBUTE theta_Ch3 NUMERIC
@ATTRIBUTE theta_Ch4 NUMERIC
@ATTRIBUTE class {close, open}

@DATA
0.9597134, 0.7305949, -0.095054, 0.84713167, 0.18279344, 1.3758727, -0.026267853, 0.36849862, 0.5365627, 1.1458939, -0.4588923, 0.5489875, 0.057243373, 0.8823775, -0.2607329, 0.10685651, 0.98064464, 0.7610518, -0.1448558, 0.6653184, close
0.96576875, 0.7116544, -0.095054, 0.84713167, 0.19378173, 1.3751742, -0.046173822, 0.38182324, 0.5334526, 1.1179061, -0.47076547, 0.56072545, 0.047233347, 0.8933738, -0.2686237, 0.07666598, 0.9379718, 0.7532156, -0.08071703, 0.6263989, close
0.97179186, 0.70553917, -0.095068134, 0.84713167, 0.2015604, 1.3675402, -0.06864282, 0.39293286, 0.5457225, 1.0628041, -0.47088954, 0.5783291, 0.035185847, 0.9110346, -0.2740202, 0.056260742, 0.8908952, 0.7423454, -0.025626896, 0.58960176, close
0.98853576, 0.6994484, -0.09167374, 0.84713167, 0.20559163, 1.3541704, -0.09136914, 0.40100205, 0.5618194, 0.99547976, -0.46930122, 0.59514457, 0.024191309, 0.93149173, -0.274318, 0.04757556, 0.8342577, 0.73387706, 0.01462359, 0.54421484, close
0.99725425, 0.7090519, -0.07932521, 0.84355307, 0.20697841, 1.3373979, -0.11092585, 0.40634683, 0.582647, 0.9402654, -0.47877428, 0.61505204, 0.015316034, 0.95132726, -0.27140504, 0.045998458, 0.7652754, 0.72928584, 0.044221807, 0.48347056, close
0.99768066, 0.7172155, -0.053483304, 0.8416439, 0.20602149, 1.3199316, -0.12391379, 0.4108349, 0.61964566, 0.91097295, -0.49837878, 0.6497776, 0.0075958334, 0.96748984, -0.27072355, 0.046791457, 0.6871813, 0.7234708, 0.064194515, 0.40904206, close
0.99768066, 0.7175962, -0.0221321, 0.8416439, 0.20233168, 1.3044863, -0.12976614, 0.41761038, 0.6786098, 0.8962432, -0.5201779, 0.7048493, -0.0006598844, 0.97822326, -0.27617386, 0.0475869, 0.611734, 0.7117701, 0.07329764, 0.33489674, close
0.99768066, 0.72407556, -0.014709575, 0.8455624, 0.19586976, 1.2943592, -0.13037768, 0.42835867, 0.7535688, 0.8826929, -0.52211565, 0.77388865, -0.010868227, 0.98281175, -0.28713617, 0.04652222, 0.5550292, 0.6935651, 0.06980156, 0.28231284, close
0.99768066, 0.7268106, -0.014709575, 0.8508133, 0.18755817, 1.2928531, -0.12769231, 0.44449863, 0.8315721, 0.8700965, -0.49692518, 0.8423417, -0.024665717, 0.98110473, -0.2994782, 0.039574374, 0.5287702, 0.6712911, 0.05589193, 0.2646406, close
0.9906647, 0.706658, -0.02220502, 0.8451961, 0.18057647, 1.3016849, -0.12296495, 0.4653329, 0.9029794, 0.8654692, -0.44410643, 0.89896756, -0.043939315, 0.9727412, -0.3082289, 0.022887258, 0.5312656, 0.6510893, 0.039022096, 0.27618155, close
0.941574, 0.650803, -0.041880194, 0.8316823, 0.1804745, 1.319127, -0.11756279, 0.48777556, 0.9624478, 0.873552, -0.37559962, 0.9383175, -0.069344245, 0.9579526, -0.31079632, -0.0042485106, 0.5518082, 0.6326028, 0.02913134, 0.2997302, close
0.85215497, 0.60863036, -0.041880194, 0.7838411, 0.1910408, 1.3400189, -0.1130553, 0.5071751, 1.0096474, 0.8907607, -0.28596744, 0.9625694, -0.098690614, 0.9393821, -0.3080952, -0.03714815, 0.5803312, 0.61171466, 0.02905183, 0.3248058, close
0.7837392, 0.58608943, -0.048147462, 0.727872, 0.21144517, 1.3587819, -0.10996865, 0.5194271, 1.045361, 0.91053605, -0.17289925, 0.9771808, -0.12714696, 0.92246604, -0.30447492, -0.06782951, 0.61239094, 0.5865108, 0.033283275, 0.35096434, close
0.76438415, 0.58608943, -0.054944586, 0.7042952, 0.23486622, 1.3727403, -0.10794861, 0.5225785, 1.0721117, 0.92843914, -0.055516105, 0.9888716, -0.15021002, 0.9119192, -0.30443364, -0.08988623, 0.64957875, 0.56195945, 0.031695187, 0.38660237, close
0.7716101, 0.5900371, -0.054944586, 0.7042952, 0.25801185, 1.3816336, -0.10597939, 0.5173066, 1.0918006, 0.942299, 0.046471503, 1.0015174, -0.16403754, 0.9102396, -0.31035814, -0.10072232, 0.693483, 0.5432102, 0.013698962, 0.43430272, close
0.7872935, 0.5900371, -0.054944586, 0.7042952, 0.27876195, 1.3867686, -0.103769556, 0.50619817, 1.1050426, 0.9538706, 0.1215131, 1.014461, -0.16584206, 0.915607, -0.32197124, -0.10263984, 0.74378145, 0.53664166, -0.022445774, 0.4915451, close
0.79529965, 0.5913277, -0.031376444, 0.7042952, 0.2975627, 1.3894227, -0.100649565, 0.49335778, 1.1112443, 0.96625423, 0.17193228, 1.0246536, -0.1559661, 0.9255384, -0.33814576, -0.09938764, 0.79354215, 0.5382669, -0.06990627, 0.5463074, close
0.78841156, 0.5937094, 0.060984466, 0.7037906, 0.31442174, 1.390292, -0.09655074, 0.48446822, 1.1114213, 0.98092586, 0.20970604, 1.0300266, -0.13862418, 0.93836695, -0.35729268, -0.095028065, 0.8328438, 0.539815, -0.102385685, 0.587634, close
0.77406037, 0.6014576, 0.132849, 0.6990333, 0.3289956, 1.3904843, -0.09152685, 0.4839574, 1.1070524, 0.99491966, 0.25555277, 1.0305026, -0.12089264, 0.9517368, -0.37716746, -0.09228774, 0.85676825, 0.5356513, -0.10125639, 0.61239725, close
0.7604035, 0.61528635, 0.1811752, 0.6990333, 0.34085074, 1.3913486, -0.08599485, 0.49268168, 1.0989344, 1.0036463, 0.32285342, 1.0257047, -0.10740072, 0.9628598, -0.39522725, -0.09268089, 0.86495554, 0.5252107, -0.0716534, 0.6234508, close
0.7350771, 0.63210624, 0.19404276, 0.6977796, 0.3498064, 1.3938538, -0.07888674, 0.5064218, 1.085827, 1.0067036, 0.40766412, 1.0138788, -0.09909073, 0.96971065, -0.40884444, -0.095884755, 0.8620165, 0.5116643, -0.023886185, 0.62751424, close
0.70878553, 0.63210624, 0.19902556, 0.69071686, 0.3544723, 1.3980737, -0.06814372, 0.5180195, 1.0660845, 1.0046971, 0.49781224, 0.9925255, -0.09546406, 0.9718204, -0.41927233, -0.09900722, 0.85367966, 0.5001315, 0.024988903, 0.63184345, close
0.6628868, 0.6283277, 0.23984727, 0.6793439, 0.35496393, 1.4024017, -0.05503443, 0.5223301, 1.0409313, 0.9970974, 0.57915354, 0.96114564, -0.095677674, 0.97224385, -0.4296608, -0.09741326, 0.8446177, 0.49077198, 0.077926934, 0.6407863, close
0.65803474, 0.6358432, 0.2737926, 0.6919417, 0.35913426, 1.4048915, -0.039619464, 0.5227296, 1.015135, 0.9828598, 0.6507461, 0.9232571, -0.09670882, 0.9739426, -0.44236678, -0.08235629, 0.83828366, 0.4853563, 0.1414293, 0.65772384, close
0.7667087, 0.68527126, 0.27452126, 0.8895719, 0.4001218, 1.4042495, -0.021328965, 0.53635615, 0.99214166, 0.9628059, 0.7161162, 0.88440365, -0.08454639, 0.97732586, -0.45720664, -0.045679864, 0.8359308, 0.48448473, 0.20490733, 0.68307465, close
0.975289, 0.72861767, 0.28594905, 1.113088, 0.55440116, 1.4010744, 0.0002790065, 0.61111695, 0.97615975, 0.93948567, 0.7707236, 0.852704, -0.015603696, 0.9800726, -0.47133842, 0.033294115, 0.8365915, 0.49836764, 0.2668118, 0.7148808, close
1.206779, 0.74698997, 0.3021893, 1.313463, 0.80762696, 1.397681, 0.02921829, 0.77123564, 0.9719089, 0.9172483, 0.809513, 0.83794516, 0.13236804, 0.98026973, -0.48236015, 0.16295958, 0.8391514, 0.5460247, 0.3255126, 0.7498736, close
1.3865664, 0.7489225, 0.35135755, 1.460429, 1.0591711, 1.3966784, 0.06617836, 0.9656124, 0.98660433, 0.8997787, 0.82911265, 0.8521226, 0.3130372, 0.9766214, -0.48953056, 0.31869134, 0.8415167, 0.63090914, 0.38234773, 0.7823616, close
1.4930123, 0.7713148, 0.40169635, 1.5371687, 1.2557309, 1.398219, 0.10860962, 1.1356487, 1.0227004, 0.88599795, 0.8335397, 0.89824027, 0.47237435, 0.9693469, -0.49077484, 0.46484828, 0.8411053, 0.72911865, 0.43403134, 0.8076823, close
1.523081, 0.771093, 0.43456402, 1.5697098, 1.3886151, 1.4004756, 0.14999679, 1.2587384, 1.078893, 0.8725329, 0.82932085, 0.97080034, 0.58801216, 0.95868105, -0.48208654, 0.5796122, 0.83558106, 0.8140132, 0.47672877, 0.8214118, close
0.22144029, 0.6644163, 0.7424323, 0.3187994, 0.84069467, 1.0468729, 1.0538973, 0.7087493, 0.584709, 1.55283, 0.9909453, 0.67183083, 0.5111396, 1.4388068, 1.1919767, 0.5444292, 0.45466772, 1.1338016, 0.74674314, 0.44312158, open
0.22144029, 0.6644163, 0.7424323, 0.3187994, 0.84069467, 1.0583768, 1.0529287, 0.7087493, 0.584709, 1.5275753, 0.9342326, 0.67183083, 0.5111396, 1.4384061, 1.1768018, 0.5444292, 0.45466772, 1.1055369, 0.6676136, 0.44312158, open
0.22144029, 0.6644163, 0.7424323, 0.3187994, 0.84069467, 1.0638328, 1.0528171, 0.7087493, 0.584709, 1.4980483, 0.8982937, 0.67183083, 0.5111396, 1.4370767, 1.1632966, 0.5444292, 0.45466772, 1.0740569, 0.62601304, 0.44312158, open
0.22144029, 0.6644163, 0.7424323, 0.3187994, 0.84069467, 1.061577, 1.0535768, 0.7087493, 0.584709, 1.4669012, 0.87739617, 0.67183083, 0.5111396, 1.4360595, 1.1576296, 0.5444292, 0.45466772, 1.0444105, 0.60847163, 0.44312158, open
0.22144029, 0.6644163, 0.7424323, 0.3187994, 0.84069467, 1.0536121, 1.0553006, 0.7087493, 0.584709, 1.4365742, 0.86311203, 0.67183083, 0.5111396, 1.4340138, 1.1632681, 0.5444292, 0.45466772, 1.0166568, 0.5963336, 0.44312158, open
0.22144029, 0.6644163, 0.7424323, 0.3187994, 0.84069467, 1.0439078, 1.0582792, 0.7087493, 0.584709, 1.4086651, 0.85185903, 0.67183083, 0.5111396, 1.4285213, 1.1785856, 0.5444292, 0.45466772, 0.99551284, 0.5832725, 0.44312158, open
0.22144029, 0.6567482, 0.7424323, 0.3187994, 0.84069467, 1.0499136, 1.0614651, 0.7087493, 0.584709, 1.3475732, 0.8388307, 0.67183083, 0.5111396, 1.4538469, 1.1977206, 0.5444292, 0.45466772, 0.99266064, 0.5689142, 0.44312158, open
0.22144029, 0.6567482, 0.7424323, 0.3187994, 0.84069467, 1.0543735, 1.0624005, 0.7087493, 0.584709, 1.2593256, 0.8221101, 0.67183083, 0.5111396, 1.4801369, 1.2149588, 0.5444292, 0.45466772, 0.9946972, 0.5557803, 0.44312158, open
0.22144029, 0.6457026, 0.73567307, 0.3187994, 0.84069467, 1.0571803, 1.0569245, 0.7087493, 0.584709, 1.1580553, 0.80034447, 0.67183083, 0.5111396, 1.5044689, 1.2259874, 0.5444292, 0.45466772, 1.0018126, 0.54043734, 0.44312158, open
0.22144029, 0.61824137, 0.7146628, 0.3187994, 0.84069467, 1.0590748, 1.0413196, 0.7087493, 0.584709, 1.0764344, 0.77034205, 0.67183083, 0.5111396, 1.5215081, 1.227491, 0.5444292, 0.45466772, 1.0069953, 0.5198972, 0.44312158, open
0.22144029, 0.57138044, 0.6905813, 0.3187994, 0.84069467, 1.0614283, 1.0328673, 0.7087493, 0.584709, 1.0451994, 0.7360589, 0.67183083, 0.5111396, 1.525431, 1.2411427, 0.5444292, 0.45466772, 0.9940743, 0.47704047, 0.44312158, open
0.22144029, 0.5021044, 0.6483598, 0.3187994, 0.84069467, 1.0645882, 1.0148554, 0.7087493, 0.584709, 1.0502002, 0.6610557, 0.67183083, 0.5111396, 1.5128917, 1.2463474, 0.5444292, 0.45466772, 0.945721, 0.405342, 0.44312158, open
0.22144029, 0.39694527, 0.55419815, 0.3187994, 0.84069467, 1.0672885, 0.98726594, 0.7087493, 0.584709, 1.0441544, 0.5399214, 0.67183083, 0.5111396, 1.4861349, 1.2403916, 0.5444292, 0.45466772, 0.8554016, 0.31398585, 0.44312158, open
0.22144029, 0.2967996, 0.37413606, 0.3187994, 0.84069467, 1.0669526, 0.94889796, 0.7087493, 0.584709, 1.0001503, 0.39276657, 0.67183083, 0.5111396, 1.4527464, 1.2216127, 0.5444292, 0.45466772, 0.71443164, 0.23538196, 0.44312158, open
0.22144029, 0.23466456, 0.1758513, 0.3187994, 0.84069467, 1.0587685, 0.89716756, 0.7087493, 0.584709, 0.89844245, 0.2804961, 0.67183083, 0.5111396, 1.423808, 1.1910558, 0.5444292, 0.45466772, 0.54448646, 0.18779452, 0.44312158, open
0.22144029, 0.18897633, 0.112561464, 0.3187994, 0.84069467, 1.0379161, 0.8329301, 0.7087493, 0.584709, 0.73628545, 0.24507627, 0.67183083, 0.5111396, 1.4071892, 1.1529611, 0.5444292, 0.45466772, 0.39360628, 0.17516284, 0.44312158, open
0.22144029, 0.12005282, 0.112561464, 0.3187994, 0.84069467, 1.0014371, 0.7647968, 0.7087493, 0.584709, 0.53537905, 0.25971437, 0.67183083, 0.5111396, 1.4001174, 1.1140931, 0.5444292, 0.45466772, 0.31172818, 0.1762916, 0.44312158, open
0.22144029, 0.12005282, 0.112561464, 0.3187994, 0.84069467, 1.0014371, 0.7093547, 0.7087493, 0.584709, 0.53537905, 0.28686237, 0.67183083, 0.5111396, 1.4001174, 1.0810131, 0.5444292, 0.45466772, 0.31172818, 0.17667148, 0.44312158, open
0.22144029, 0.12005282, 0.112561464, 0.3187994, 0.84069467, 1.0014371, 0.6816737, 0.7087493, 0.584709, 0.53537905, 0.29939568, 0.67183083, 0.5111396, 1.4001174, 1.0557605, 0.5444292, 0.45466772, 0.31172818, 0.1830931, 0.44312158, open
0.22144029, 0.12005282, 0.112561464, 0.3187994, 0.84069467, 1.0014371, 0.6800142, 0.7087493, 0.584709, 0.53537905, 0.28041315, 0.67183083, 0.5111396, 1.4001174, 1.0326214, 0.5444292, 0.45466772, 0.31172818, 0.20394433, 0.44312158, open
0.22144029, 0.12005282, 0.10919406, 0.3187994, 0.84069467, 1.0014371, 0.6880099, 0.7087493, 0.584709, 0.53537905, 0.22018874, 0.67183083, 0.5111396, 1.4001174, 1.0020248, 0.5444292, 0.45466772, 0.31172818, 0.24425548, 0.44312158, open
0.22144029, 0.12005282, 0.10919406, 0.3187994, 0.84069467, 1.0014371, 0.6880099, 0.7087493, 0.584709, 0.53537905, 0.22018874, 0.67183083, 0.5111396, 1.4001174, 1.0020248, 0.5444292, 0.45466772, 0.31172818, 0.24425548, 0.44312158, open
0.22144029, 0.12005282, 0.10919406, 0.3187994, 0.84069467, 1.0014371, 0.6880099, 0.7087493, 0.584709, 0.53537905, 0.22018874, 0.67183083, 0.5111396, 1.4001174, 1.0020248, 0.5444292, 0.45466772, 0.31172818, 0.24425548, 0.44312158, open
0.22144029, 0.12005282, 0.10919406, 0.3187994, 0.84069467, 1.0014371, 0.6880099, 0.7087493, 0.584709, 0.53537905, 0.22018874, 0.67183083, 0.5111396, 1.4001174, 1.0020248, 0.5444292, 0.45466772, 0.31172818, 0.24425548, 0.44312158, open
0.22144029, 0.12005282, 0.10919406, 0.3187994, 0.84069467, 1.0014371, 0.6880099, 0.7087493, 0.584709, 0.53537905, 0.22018874, 0.67183083, 0.5111396, 1.4001174, 1.0020248, 0.5444292, 0.45466772, 0.31172818, 0.24425548, 0.44312158, open
0.22144029, 0.12005282, -0.11656407, 0.3187994, 0.84069467, 1.0014371, 0.13076097, 0.7087493, 0.584709, 0.53537905, 0.8326713, 0.67183083, 0.5111396, 1.4001174, -0.5589897, 0.5444292, 0.45466772, 0.31172818, 0.3635523, 0.44312158, open
0.37450126, 0.12005282, -0.11160816, 0.3187994, 0.4460808, 1.0014371, 0.11366095, 0.7087493, 0.51617503, 0.53537905, 0.80988455, 0.67183083, 0.16971382, 1.4001174, -0.52416795, 0.5444292, 0.6876935, 0.31172818, 0.37993523, 0.44312158, open
0.41526315, 0.12005282, -0.09797917, 0.3576564, 0.46844104, 1.0014371, 0.08789189, 0.09375163, 0.46117336, 0.53537905, 0.775752, 0.62831694, 0.15004386, 1.4001174, -0.5059233, 0.108143434, 0.6913834, 0.31172818, 0.38234618, 0.5847308, open
0.42693838, 0.12005282, -0.0812492, 0.47641793, 0.49361634, 1.0014371, 0.058295656, 0.13517609, 0.4223387, 0.53537905, 0.74590904, 0.5801679, 0.1329289, 1.4001174, -0.50370973, 0.07818736, 0.71452737, 0.31172818, 0.37433994, 0.5949098, open
0.42693838, 0.3152568, -0.06888988, 0.52601343, 0.51216197, 0.6308846, 0.028524661, 0.17190246, 0.41539714, 0.83222854, 0.726617, 0.5525668, 0.11912252, 0.21043712, -0.5111531, 0.050237555, 0.747043, 0.52404165, 0.35928133, 0.6205875, open
0.44855028, 0.31779298, -0.051088944, 0.5701072, 0.5197034, 0.6480245, 0.0028548213, 0.1994681, 0.43999028, 0.8635255, 0.7137774, 0.5506454, 0.10652463, 0.19803032, -0.5224427, 0.023854887, 0.7771268, 0.49201578, 0.3373685, 0.64574444, open
0.5353862, 0.32031107, -0.015402702, 0.62985885, 0.51571983, 0.6586212, -0.016579049, 0.2203019, 0.49127796, 0.8718009, 0.7004054, 0.577241, 0.09268119, 0.18408842, -0.5330065, 0.0011231477, 0.7941688, 0.46198627, 0.30994716, 0.6575483, open
0.6569287, 0.32031107, 0.004200231, 0.6788823, 0.5021934, 0.66357934, -0.029016675, 0.23944013, 0.57258373, 0.8699084, 0.681414, 0.63385165, 0.076562695, 0.16658118, -0.54048234, -0.015397598, 0.7954655, 0.433296, 0.28087506, 0.6530032, open
0.8073117, 0.3290014, 0.004200231, 0.7676744, 0.4829729, 0.66587496, -0.03356672, 0.2607937, 0.6741732, 0.8714815, 0.65687644, 0.711132, 0.058438703, 0.14958018, -0.53974575, -0.025098892, 0.7860165, 0.40389615, 0.25423133, 0.6366673, open
0.89370406, 0.3547403, 0.021396542, 0.83150536, 0.46296552, 0.6685372, -0.029592412, 0.28417796, 0.77778214, 0.88674223, 0.6305408, 0.79123515, 0.03924247, 0.14548959, -0.52577174, -0.031064043, 0.7745483, 0.372541, 0.23288144, 0.6160144, open
0.91018623, 0.37038976, 0.043839455, 0.8608408, 0.44561672, 0.6717344, -0.01841236, 0.3057507, 0.8631284, 0.91098404, 0.6069068, 0.85932064, 0.020290053, 0.16437627, -0.49941987, -0.036842387, 0.76782995, 0.33903506, 0.2180025, 0.59618604, open
0.91018623, 0.37575135, 0.06592944, 0.87154996, 0.4313926, 0.6765893, -0.0039053592, 0.32222664, 0.9197191, 0.9384175, 0.5899006, 0.90729934, 0.0017686952, 0.19882374, -0.46901926, -0.045680657, 0.76526564, 0.30425948, 0.20782906, 0.5778937, open
0.91018623, 0.37677488, 0.096861124, 0.87154996, 0.4194101, 0.6832787, 0.0021609345, 0.33233044, 0.9464131, 0.9676965, 0.5689683, 0.93444264, -0.01632027, 0.23319508, -0.43321723, -0.056963548, 0.76279724, 0.27074286, 0.20092522, 0.561609, open
0.91018623, 0.3789867, 0.18765472, 0.87154996, 0.40311128, 0.691242, 0.0011152403, 0.3362849, 0.9651824, 0.9960149, 0.5338914, 0.9453537, -0.05365378, 0.255199, -0.4067959, -0.06976536, 0.7557373, 0.24119177, 0.18356615, 0.5495277, open
0.91018623, 0.38765055, 0.25060403, 0.87154996, 0.3882816, 0.69852716, -0.0033089353, 0.3504911, 0.97663707, 1.0179337, 0.49411154, 0.9570972, -0.0966443, 0.26326802, -0.39332274, -0.10888237, 0.74430937, 0.21894571, 0.1645192, 0.5308047, open
0.9257928, 0.38765055, 0.30135667, 0.87154996, 0.37202603, 0.7026661, -0.0017277136, 0.3596592, 0.9942985, 1.0286627, 0.49109092, 0.9725974, -0.14011532, 0.2636538, -0.3899263, -0.14691332, 0.7336021, 0.20526813, 0.1599866, 0.5327059, open
0.9649701, 0.38765055, 0.33835584, 0.87154996, 0.35111773, 0.7089027, 0.016210014, 0.36368966, 1.0239114, 1.0410624, 0.560474, 0.9986364, -0.17913562, 0.26637197, -0.39116699, -0.18038467, 0.731141, 0.14742, 0.18996902, 0.5496927, open
0.9747901, 0.358095, 0.34794557, 0.87154996, 0.32419723, 0.71012354, 0.052463032, 0.3624231, 1.0612879, 1.0407635, 0.6801271, 1.0335624, -0.2119482, 0.27518657, -0.39175385, -0.20722616, 0.73862636, 0.0971276, 0.24873379, 0.5671332, open
0.9747901, 0.31598315, 0.34301, 0.8679331, 0.29305634, 0.7058239, 0.09816443, 0.3563511, 1.0966768, 1.0307215, 0.79650337, 1.0681413, -0.24053827, 0.29195687, -0.3884055, -0.2266758, 0.7491599, 0.05103966, 0.3150631, 0.57548404, open
0.9747901, 0.30363932, 0.34339267, 0.8572219, 0.26333672, 0.69665915, 0.14164712, 0.3482039, 1.1218519, 1.0149603, 0.88453275, 1.0933613, -0.2649866, 0.31362572, -0.38118097, -0.2373386, 0.7549415, 0.009156379, 0.36475018, 0.57098275, open
0.9747901, 0.28799617, 0.34339267, 0.85546124, 0.24094303, 0.68492913, 0.17388552, 0.34077555, 1.1347846, 1.0001897, 0.9413435, 1.1062232, -0.28340784, 0.33524105, -0.37139595, -0.23870009, 0.75168407, -0.033998337, 0.39326125, 0.5562871, open
0.9747901, 0.28799617, 0.34339267, 0.85495627, 0.22962801, 0.67302793, 0.19296104, 0.33544034, 1.1366413, 0.9896973, 0.9748135, 1.1065828, -0.29356173, 0.35492, -0.36106452, -0.2354853, 0.742385, -0.07279255, 0.4062229, 0.53971046, open
0.9747901, 0.29176757, 0.34339267, 0.86505204, 0.22828539, 0.662116, 0.20122057, 0.33094567, 1.1276966, 0.9812576, 0.9949086, 1.0950434, -0.29655597, 0.37272713, -0.35101858, -0.23597316, 0.7322057, -0.10210376, 0.4107563, 0.52902925, open
0.9747901, 0.2978291, 0.34339267, 0.92905444, 0.23177482, 0.6519331, 0.20148791, 0.3252399, 1.1054165, 0.9693553, 1.006793, 1.0701817, -0.29537904, 0.3882253, -0.3436439, -0.24679348, 0.722982, -0.10158259, 0.4178317, 0.52668643, open
0.9632519, 0.30041432, 0.34339267, 0.9504048, 0.23536223, 0.64077723, 0.19494353, 0.31789967, 1.0675501, 0.9484511, 1.0131662, 1.0318902, -0.2934129, 0.39833757, -0.3417475, -0.26774567, 0.7118733, -0.058761004, 0.4283778, 0.5307673, open
0.94792473, 0.30144957, 0.34339267, 0.9650437, 0.23556322, 0.62857515, 0.18256237, 0.31040394, 1.0180576, 0.91799724, 1.0144826, 0.9845661, -0.29103088, 0.3982787, -0.34784102, -0.29230905, 0.6957092, 0.01812753, 0.44298497, 0.5374783, open
0.93529254, 0.29560134, 0.35222104, 0.9603907, 0.2335765, 0.61439097, 0.16602635, 0.3040235, 0.97068393, 0.8776322, 1.0115837, 0.9395727, -0.28571385, 0.38881811, -0.3598816, -0.30984387, 0.6759089, 0.10302849, 0.46103474, 0.54681826, open
0.9332548, 0.2824536, 0.35222104, 0.9543157, 0.23124598, 0.59726113, 0.14854337, 0.29819554, 0.94618624, 0.82315075, 1.0059513, 0.9123589, -0.27608654, 0.37682885, -0.3731199, -0.31650913, 0.65631527, 0.17298867, 0.4819875, 0.5571607, open
0.93344504, 0.27075973, 0.35222104, 0.9543157, 0.23265232, 0.5769055, 0.13256967, 0.29197976, 0.95236516, 0.74971175, 0.9984504, 0.9096775, -0.26174283, 0.37169203, -0.38170522, -0.313298, 0.64357936, 0.21774347, 0.5028173, 0.56525785, open
0.9314434, 0.24464574, 0.35222104, 0.9543157, 0.2389015, 0.55502206, 0.11817375, 0.28557768, 0.977253, 0.65921664, 0.98863894, 0.92269623, -0.24482092, 0.37774298, -0.38298815, -0.30488035, 0.6363784, 0.23817156, 0.5186982, 0.5644734, open
0.9142222, 0.22595224, 0.35222104, 0.9543157, 0.24727368, 0.53610176, 0.100840166, 0.28139067, 1.0002111, 0.56654406, 0.96930945, 0.9335295, -0.2283582, 0.3902973, -0.37737197, -0.29460332, 0.6284871, 0.24260662, 0.5219306, 0.55196273, open
0.87783855, 0.1962419, 0.35222104, 0.9543157, 0.25483158, 0.5245778, 0.07392317, 0.28156403, 1.0079583, 0.49946868, 0.92842567, 0.928993, -0.21371922, 0.4006772, -0.368914, -0.28369856, 0.60874015, 0.24356912, 0.50619495, 0.5267334, open
0.85480756, 0.19071244, 0.33390298, 0.9543157, 0.2585573, 0.52163213, 0.033181135, 0.28503892, 0.9972852, 0.46946278, 0.85505617, 0.9046078, -0.20176165, 0.40359318, -0.36131608, -0.27359676, 0.56777984, 0.2499464, 0.47238144, 0.49198946, open
0.8093326, 0.17426181, 0.26467833, 0.9543157, 0.25719884, 0.52473795, -0.020672549, 0.28903517, 0.97348565, 0.45699656, 0.74719965, 0.8658601, -0.19331247, 0.39877176, -0.35774392, -0.26639202, 0.5044578, 0.26602474, 0.4272732, 0.4515441, open
0.790318, 0.15522407, 0.13620962, 0.96282226, 0.250513, 0.5318125, -0.08107973, 0.29009712, 0.9479252, 0.43825144, 0.610379, 0.8260911, -0.19046642, 0.3882232, -0.3591742, -0.2648517, 0.42796224, 0.28609663, 0.38757667, 0.41468996, open
0.7795256, 0.12001942, -0.036366448, 0.96816, 0.24001458, 0.54114765, -0.13572139, 0.28715825, 0.92991465, 0.40167943, 0.4617103, 0.7966996, -0.19444433, 0.37519526, -0.3638685, -0.2707626, 0.36080858, 0.3081437, 0.3647191, 0.3929481, open
0.7823017, 0.09631872, -0.18717162, 0.96816, 0.22771204, 0.5515163, -0.17440082, 0.28006932, 0.923759, 0.35963237, 0.32526055, 0.7870112, -0.20407377, 0.36257738, -0.36846364, -0.2821543, 0.33369488, 0.32790107, 0.3576522, 0.3980315, open
0.80227965, 0.09009971, -0.20340458, 0.96816, 0.21612622, 0.5609055, -0.19525024, 0.26984394, 0.93035406, 0.33955833, 0.21958362, 0.80572635, -0.21507803, 0.35357788, -0.37080717, -0.2929885, 0.36042756, 0.3440961, 0.35810003, 0.43277133, open
0.81630224, 0.09009971, -0.18169582, 0.96816, 0.20762235, 0.5668656, -0.20329043, 0.25697562, 0.9531793, 0.35944766, 0.166921, 0.8611708, -0.2222392, 0.35102814, -0.37176278, -0.29589802, 0.4174072, 0.3513877, 0.35154694, 0.48167574, open
0.8188575, 0.09009971, -0.13676634, 0.9651556, 0.2017392, 0.5686086, -0.20507708, 0.24137075, 0.99203795, 0.4021703, 0.17116311, 0.94374615, -0.22132573, 0.35555202, -0.3752979, -0.2871999, 0.4737093, 0.344832, 0.33633763, 0.5260715, open
0.81124914, 0.0871387, -0.09995671, 0.9461076, 0.19940904, 0.56665164, -0.20593019, 0.22503036, 1.038441, 0.44090515, 0.22713247, 1.0282471, -0.21316837, 0.36482453, -0.38406795, -0.26954752, 0.5100872, 0.3206291, 0.31061956, 0.5553434, open
